sample_uid,site_uid,iso3c,site_study_type,lat_n,lon_e,date_start,date_end
SA377-Gondar-1,Tach Armachiho,ETH,health_facility,13.00547883,37.294882,2023,2023
SA378-Gondar-1,Tach Armachiho,ETH,health_facility,13.00547883,37.294882,2023,2023
SA379-Gondar-1,Tach Armachiho,ETH,health_facility,13.00547883,37.294882,2023,2023
SA380-Gondar-1,Tach Armachiho,ETH,health_facility,13.00547883,37.294882,2023,2023
SA381-Gondar-1,Tach Armachiho,ETH,health_facility,13.00547883,37.294882,2023,2023
SA382-Gondar-1,Tach Armachiho,ETH,health_facility,13.00547883,37.294882,2023,2023
SA387-Gondar-1,Tach Armachiho,ETH,health_facility,13.00547883,37.294882,2023,2023
SA389-Gondar-1,Tach Armachiho,ETH,health_facility,13.00547883,37.294882,2023,2023
SA391-Gondar-1,Tach Armachiho,ETH,health_facility,13.00547883,37.294882,2023,2023
SA392-Gondar-1,Tach Armachiho,ETH,health_facility,13.00547883,37.294882,2023,2023
SA393-Gondar-1,Tach Armachiho,ETH,health_facility,13.00547883,37.294882,2023,2023
SA395-Gondar-1,Tach Armachiho,ETH,health_facility,13.00547883,37.294882,2023,2023
SA396-Gondar-1,Tach Armachiho,ETH,health_facility,13.00547883,37.294882,2023,2023
SA397-Gondar-1,Tach Armachiho,ETH,health_facility,13.00547883,37.294882,2023,2023
SA398-Gondar-1,Tach Armachiho,ETH,health_facility,13.00547883,37.294882,2023,2023
SA400-Gondar-1,Tach Armachiho,ETH,health_facility,13.00547883,37.294882,2023,2023
SA402-Gondar-1,Tach Armachiho,ETH,health_facility,13.00547883,37.294882,2023,2023
GM075-Gondar-1,Gondar Zuria,ETH,health_facility,12.39319583,37.58993,2022,2022
GM085-Gondar-1,Gondar Zuria,ETH,health_facility,12.39319583,37.58993,2022,2022
GM102-Gondar-1,Gondar Zuria,ETH,health_facility,12.39319583,37.58993,2022,2022
GM103-Gondar-1,Gondar Zuria,ETH,health_facility,12.39319583,37.58993,2022,2022
GM106-Gondar-1,Gondar Zuria,ETH,health_facility,12.39319583,37.58993,2022,2022
GM111-Gondar-1,Gondar Zuria,ETH,health_facility,12.39319583,37.58993,2022,2022
GM184-Gondar-1,Gondar Zuria,ETH,health_facility,12.39319583,37.58993,2023,2023
GM292-Gondar-1,Gondar Zuria,ETH,health_facility,12.39319583,37.58993,2023,2023
GM302-Gondar-1,Gondar Zuria,ETH,health_facility,12.39319583,37.58993,2023,2023
GM303-Gondar-1,Gondar Zuria,ETH,health_facility,12.39319583,37.58993,2023,2023
GM332-Gondar-1,Gondar Zuria,ETH,health_facility,12.39319583,37.58993,2023,2023
GM340-Gondar-1,Gondar Zuria,ETH,health_facility,12.39319583,37.58993,2023,2023
GM341-Gondar-1,Gondar Zuria,ETH,health_facility,12.39319583,37.58993,2023,2023
GM343-Gondar-1,Gondar Zuria,ETH,health_facility,12.39319583,37.58993,2023,2023
GM375-Gondar-1,Gondar Zuria,ETH,health_facility,12.39319583,37.58993,2023,2023
GM391-Gondar-1,Gondar Zuria,ETH,health_facility,12.39319583,37.58993,2023,2023
GM398-Gondar-1,Gondar Zuria,ETH,health_facility,12.39319583,37.58993,2023,2023
GM405-Gondar-1,Gondar Zuria,ETH,health_facility,12.39319583,37.58993,2023,2023
GM414-Gondar-1,Gondar Zuria,ETH,health_facility,12.39319583,37.58993,2023,2023
GM448-Gondar-1,Gondar Zuria,ETH,health_facility,12.39319583,37.58993,2023,2023
GM450-Gondar-1,Gondar Zuria,ETH,health_facility,12.39319583,37.58993,2023,2023
GM462-Gondar-1,Gondar Zuria,ETH,health_facility,12.39319583,37.58993,2023,2023
GM475-Gondar-1,Gondar Zuria,ETH,health_facility,12.39319583,37.58993,2023,2023
GM004-Gondar-1,Gondar Zuria,ETH,health_facility,12.404355,37.50268783,2022,2022
GM008-Gondar-1,Gondar Zuria,ETH,health_facility,12.404355,37.50268783,2022,2022
GM016-Gondar-1,Gondar Zuria,ETH,health_facility,12.404355,37.50268783,2022,2022
GM046-Gondar-1,Gondar Zuria,ETH,health_facility,12.404355,37.50268783,2022,2022
GM050-Gondar-1,Gondar Zuria,ETH,health_facility,12.404355,37.50268783,2022,2022
GM053-Gondar-1,Gondar Zuria,ETH,health_facility,12.404355,37.50268783,2022,2022
GM063-Gondar-1,Gondar Zuria,ETH,health_facility,12.404355,37.50268783,2022,2022
GM064-Gondar-1,Gondar Zuria,ETH,health_facility,12.404355,37.50268783,2022,2022
GM067-Gondar-1,Gondar Zuria,ETH,health_facility,12.404355,37.50268783,2022,2022
GM069-Gondar-1,Gondar Zuria,ETH,health_facility,12.404355,37.50268783,2022,2022
GM073-Gondar-1,Gondar Zuria,ETH,health_facility,12.404355,37.50268783,2022,2022
GM074-Gondar-1,Gondar Zuria,ETH,health_facility,12.404355,37.50268783,2022,2022
GM078-Gondar-1,Gondar Zuria,ETH,health_facility,12.404355,37.50268783,2022,2022
GM083-Gondar-1,Gondar Zuria,ETH,health_facility,12.404355,37.50268783,2022,2022
GM105-Gondar-1,Gondar Zuria,ETH,health_facility,12.404355,37.50268783,2022,2022
GM108-Gondar-1,Gondar Zuria,ETH,health_facility,12.404355,37.50268783,2022,2022
GM109-Gondar-1,Gondar Zuria,ETH,health_facility,12.404355,37.50268783,2022,2022
GM110-Gondar-1,Gondar Zuria,ETH,health_facility,12.404355,37.50268783,2022,2022
GM137-Gondar-1,Gondar Zuria,ETH,health_facility,12.404355,37.50268783,2022,2022
GM151-Gondar-1,Gondar Zuria,ETH,health_facility,12.404355,37.50268783,2023,2023
GM155-Gondar-1,Gondar Zuria,ETH,health_facility,12.404355,37.50268783,2023,2023
GM159-Gondar-1,Gondar Zuria,ETH,health_facility,12.404355,37.50268783,2023,2023
GM165-Gondar-1,Gondar Zuria,ETH,health_facility,12.404355,37.50268783,2023,2023
GM166-Gondar-1,Gondar Zuria,ETH,health_facility,12.404355,37.50268783,2023,2023
GM180-Gondar-1,Gondar Zuria,ETH,health_facility,12.404355,37.50268783,2023,2023
GM195-Gondar-1,Gondar Zuria,ETH,health_facility,12.404355,37.50268783,2023,2023
GM198-Gondar-1,Gondar Zuria,ETH,health_facility,12.404355,37.50268783,2023,2023
GM200-Gondar-1,Gondar Zuria,ETH,health_facility,12.404355,37.50268783,2023,2023
GM207-Gondar-1,Gondar Zuria,ETH,health_facility,12.404355,37.50268783,2023,2023
GM209-Gondar-1,Gondar Zuria,ETH,health_facility,12.404355,37.50268783,2023,2023
GM213-Gondar-1,Gondar Zuria,ETH,health_facility,12.404355,37.50268783,2023,2023
GM218-Gondar-1,Gondar Zuria,ETH,health_facility,12.404355,37.50268783,2023,2023
GM223-Gondar-1,Gondar Zuria,ETH,health_facility,12.404355,37.50268783,2023,2023
GM224-Gondar-1,Gondar Zuria,ETH,health_facility,12.404355,37.50268783,2023,2023
GM227-Gondar-1,Gondar Zuria,ETH,health_facility,12.404355,37.50268783,2023,2023
GM231-Gondar-1,Gondar Zuria,ETH,health_facility,12.404355,37.50268783,2023,2023
GM234-Gondar-1,Gondar Zuria,ETH,health_facility,12.404355,37.50268783,2023,2023
GM238-Gondar-1,Gondar Zuria,ETH,health_facility,12.404355,37.50268783,2023,2023
GM241-Gondar-1,Gondar Zuria,ETH,health_facility,12.404355,37.50268783,2023,2023
GM247-Gondar-1,Gondar Zuria,ETH,health_facility,12.404355,37.50268783,2023,2023
GM252-Gondar-1,Gondar Zuria,ETH,health_facility,12.404355,37.50268783,2023,2023
GM253-Gondar-1,Gondar Zuria,ETH,health_facility,12.404355,37.50268783,2023,2023
GM256-Gondar-1,Gondar Zuria,ETH,health_facility,12.404355,37.50268783,2023,2023
GM259-Gondar-1,Gondar Zuria,ETH,health_facility,12.404355,37.50268783,2023,2023
GM260-Gondar-1,Gondar Zuria,ETH,health_facility,12.404355,37.50268783,2023,2023
GM262-Gondar-1,Gondar Zuria,ETH,health_facility,12.404355,37.50268783,2023,2023
GM268-Gondar-1,Gondar Zuria,ETH,health_facility,12.404355,37.50268783,2023,2023
GM273-Gondar-1,Gondar Zuria,ETH,health_facility,12.404355,37.50268783,2023,2023
GM276-Gondar-1,Gondar Zuria,ETH,health_facility,12.404355,37.50268783,2023,2023
GM283-Gondar-1,Gondar Zuria,ETH,health_facility,12.404355,37.50268783,2023,2023
GM287-Gondar-1,Gondar Zuria,ETH,health_facility,12.404355,37.50268783,2023,2023
GM295-Gondar-1,Gondar Zuria,ETH,health_facility,12.404355,37.50268783,2023,2023
GM296-Gondar-1,Gondar Zuria,ETH,health_facility,12.404355,37.50268783,2023,2023
GM307-Gondar-1,Gondar Zuria,ETH,health_facility,12.404355,37.50268783,2023,2023
GM312-Gondar-1,Gondar Zuria,ETH,health_facility,12.404355,37.50268783,2023,2023
GM321-Gondar-1,Gondar Zuria,ETH,health_facility,12.404355,37.50268783,2023,2023
GM323-Gondar-1,Gondar Zuria,ETH,health_facility,12.404355,37.50268783,2023,2023
GM331-Gondar-1,Gondar Zuria,ETH,health_facility,12.404355,37.50268783,2023,2023
GM363-Gondar-1,Gondar Zuria,ETH,health_facility,12.404355,37.50268783,2023,2023
GM381-Gondar-1,Gondar Zuria,ETH,health_facility,12.404355,37.50268783,2023,2023
GM383-Gondar-1,Gondar Zuria,ETH,health_facility,12.404355,37.50268783,2023,2023
GM418-Gondar-1,Gondar Zuria,ETH,health_facility,12.404355,37.50268783,2023,2023
GM425-Gondar-1,Gondar Zuria,ETH,health_facility,12.404355,37.50268783,2023,2023
GM426-Gondar-1,Gondar Zuria,ETH,health_facility,12.404355,37.50268783,2023,2023
GM428-Gondar-1,Gondar Zuria,ETH,health_facility,12.404355,37.50268783,2023,2023
GM434-Gondar-1,Gondar Zuria,ETH,health_facility,12.404355,37.50268783,2023,2023
GM436-Gondar-1,Gondar Zuria,ETH,health_facility,12.404355,37.50268783,2023,2023
GM440-Gondar-1,Gondar Zuria,ETH,health_facility,12.404355,37.50268783,2023,2023
GM444-Gondar-1,Gondar Zuria,ETH,health_facility,12.404355,37.50268783,2023,2023
GM445-Gondar-1,Gondar Zuria,ETH,health_facility,12.404355,37.50268783,2023,2023
GM454-Gondar-1,Gondar Zuria,ETH,health_facility,12.404355,37.50268783,2023,2023
GM470-Gondar-1,Gondar Zuria,ETH,health_facility,12.404355,37.50268783,2023,2023
GM471-Gondar-1,Gondar Zuria,ETH,health_facility,12.404355,37.50268783,2023,2023
GM472-Gondar-1,Gondar Zuria,ETH,health_facility,12.404355,37.50268783,2023,2023
GM484-Gondar-1,Gondar Zuria,ETH,health_facility,12.404355,37.50268783,2023,2023
GM485-Gondar-1,Gondar Zuria,ETH,health_facility,12.404355,37.50268783,2023,2023
GM486-Gondar-1,Gondar Zuria,ETH,health_facility,12.404355,37.50268783,2023,2023
GM487-Gondar-1,Gondar Zuria,ETH,health_facility,12.404355,37.50268783,2023,2023
GM489-Gondar-1,Gondar Zuria,ETH,health_facility,12.404355,37.50268783,2023,2023
GM490-Gondar-1,Gondar Zuria,ETH,health_facility,12.404355,37.50268783,2023,2023
GM493-Gondar-1,Gondar Zuria,ETH,health_facility,12.404355,37.50268783,2023,2023
GM494-Gondar-1,Gondar Zuria,ETH,health_facility,12.404355,37.50268783,2023,2023
GM498-Gondar-1,Gondar Zuria,ETH,health_facility,12.404355,37.50268783,2023,2023
SA161-Gondar-1,Tach Armachiho,ETH,health_facility,13.032256,37.42540983,2022,2022
SA318-Gondar-1,Tach Armachiho,ETH,health_facility,13.032256,37.42540983,2023,2023
SA016-Gondar-1,Tach Armachiho,ETH,health_facility,12.95016,37.31586583,2022,2022
SA027-Gondar-1,Tach Armachiho,ETH,health_facility,12.95016,37.31586583,2022,2022
SA032-Gondar-1,Tach Armachiho,ETH,health_facility,12.95016,37.31586583,2022,2022
SA034-Gondar-1,Tach Armachiho,ETH,health_facility,12.95016,37.31586583,2022,2022
SA037-Gondar-1,Tach Armachiho,ETH,health_facility,12.95016,37.31586583,2022,2022
SA049-Gondar-1,Tach Armachiho,ETH,health_facility,12.95016,37.31586583,2022,2022
SA052-Gondar-1,Tach Armachiho,ETH,health_facility,12.95016,37.31586583,2022,2022
SA055-Gondar-1,Tach Armachiho,ETH,health_facility,12.95016,37.31586583,2022,2022
SA060-Gondar-1,Tach Armachiho,ETH,health_facility,12.95016,37.31586583,2022,2022
SA067-Gondar-1,Tach Armachiho,ETH,health_facility,12.95016,37.31586583,2022,2022
SA080-Gondar-1,Tach Armachiho,ETH,health_facility,12.95016,37.31586583,2022,2022
SA093-Gondar-1,Tach Armachiho,ETH,health_facility,12.95016,37.31586583,2022,2022
SA105-Gondar-1,Tach Armachiho,ETH,health_facility,12.95016,37.31586583,2022,2022
SA116-Gondar-1,Tach Armachiho,ETH,health_facility,12.95016,37.31586583,2022,2022
SA125-Gondar-1,Tach Armachiho,ETH,health_facility,12.95016,37.31586583,2022,2022
SA126-Gondar-1,Tach Armachiho,ETH,health_facility,12.95016,37.31586583,2022,2022
SA129-Gondar-1,Tach Armachiho,ETH,health_facility,12.95016,37.31586583,2022,2022
SA145-Gondar-1,Tach Armachiho,ETH,health_facility,12.95016,37.31586583,2022,2022
SA173-Gondar-1,Tach Armachiho,ETH,health_facility,12.95016,37.31586583,2023,2023
SA192-Gondar-1,Tach Armachiho,ETH,health_facility,12.95016,37.31586583,2023,2023
SA194-Gondar-1,Tach Armachiho,ETH,health_facility,12.95016,37.31586583,2023,2023
SA231-Gondar-1,Tach Armachiho,ETH,health_facility,12.95016,37.31586583,2023,2023
SA232-Gondar-1,Tach Armachiho,ETH,health_facility,12.95016,37.31586583,2023,2023
SA256-Gondar-1,Tach Armachiho,ETH,health_facility,12.95016,37.31586583,2023,2023
SA275-Gondar-1,Tach Armachiho,ETH,health_facility,12.95016,37.31586583,2023,2023
SA289-Gondar-1,Tach Armachiho,ETH,health_facility,12.95016,37.31586583,2023,2023
SA292-Gondar-1,Tach Armachiho,ETH,health_facility,12.95016,37.31586583,2023,2023
SA294-Gondar-1,Tach Armachiho,ETH,health_facility,12.95016,37.31586583,2023,2023
SA304-Gondar-1,Tach Armachiho,ETH,health_facility,12.95016,37.31586583,2023,2023
SA311-Gondar-1,Tach Armachiho,ETH,health_facility,12.95016,37.31586583,2023,2023
SA323-Gondar-1,Tach Armachiho,ETH,health_facility,12.95016,37.31586583,2023,2023
SA336-Gondar-1,Tach Armachiho,ETH,health_facility,12.95016,37.31586583,2023,2023
SA342-Gondar-1,Tach Armachiho,ETH,health_facility,12.95016,37.31586583,2023,2023
SA349-Gondar-1,Tach Armachiho,ETH,health_facility,12.95016,37.31586583,2023,2023
SA355-Gondar-1,Tach Armachiho,ETH,health_facility,12.95016,37.31586583,2023,2023
SA369-Gondar-1,Tach Armachiho,ETH,health_facility,12.95016,37.31586583,2023,2023
SA384-Gondar-1,Tach Armachiho,ETH,health_facility,12.95016,37.31586583,2023,2023
SA386-Gondar-1,Tach Armachiho,ETH,health_facility,12.95016,37.31586583,2023,2023
SA390-Gondar-1,Tach Armachiho,ETH,health_facility,12.95016,37.31586583,2023,2023
SA401-Gondar-1,Tach Armachiho,ETH,health_facility,12.95016,37.31586583,2023,2023
SA015-Gondar-1,Tach Armachiho,ETH,health_facility,13.122683,37.239094,2022,2022
SA046-Gondar-1,Tach Armachiho,ETH,health_facility,13.122683,37.239094,2022,2022
SA048-Gondar-1,Tach Armachiho,ETH,health_facility,13.122683,37.239094,2022,2022
SA058-Gondar-1,Tach Armachiho,ETH,health_facility,13.122683,37.239094,2022,2022
SA077-Gondar-1,Tach Armachiho,ETH,health_facility,13.122683,37.239094,2022,2022
SA097-Gondar-1,Tach Armachiho,ETH,health_facility,13.122683,37.239094,2022,2022
SA290-Gondar-1,Tach Armachiho,ETH,health_facility,13.122683,37.239094,2023,2023
SA326-Gondar-1,Tach Armachiho,ETH,health_facility,13.122683,37.239094,2023,2023
SA353-Gondar-1,Tach Armachiho,ETH,health_facility,13.122683,37.239094,2023,2023
SA358-Gondar-1,Tach Armachiho,ETH,health_facility,13.122683,37.239094,2023,2023
SA361-Gondar-1,Tach Armachiho,ETH,health_facility,13.122683,37.239094,2023,2023
SA362-Gondar-1,Tach Armachiho,ETH,health_facility,13.122683,37.239094,2023,2023
SA022-Gondar-1,Tach Armachiho,ETH,health_facility,12.832335,37.348775,2022,2022
SA045-Gondar-1,Tach Armachiho,ETH,health_facility,12.832335,37.348775,2022,2022
SA179-Gondar-1,Tach Armachiho,ETH,health_facility,12.832335,37.348775,2023,2023
SA271-Gondar-1,Tach Armachiho,ETH,health_facility,12.832335,37.348775,2023,2023
SA273-Gondar-1,Tach Armachiho,ETH,health_facility,12.832335,37.348775,2023,2023
SA348-Gondar-1,Tach Armachiho,ETH,health_facility,12.832335,37.348775,2023,2023
SA394-Gondar-1,Tach Armachiho,ETH,health_facility,12.832335,37.348775,2023,2023
GM013-Gondar-1,Gondar Zuria,ETH,health_facility,12.35445783,37.48736683,2022,2022
GM087-Gondar-1,Gondar Zuria,ETH,health_facility,12.35445783,37.48736683,2022,2022
GM120-Gondar-1,Gondar Zuria,ETH,health_facility,12.35445783,37.48736683,2022,2022
GM181-Gondar-1,Gondar Zuria,ETH,health_facility,12.35445783,37.48736683,2023,2023
GM197-Gondar-1,Gondar Zuria,ETH,health_facility,12.35445783,37.48736683,2023,2023
GM230-Gondar-1,Gondar Zuria,ETH,health_facility,12.35445783,37.48736683,2023,2023
GM233-Gondar-1,Gondar Zuria,ETH,health_facility,12.35445783,37.48736683,2023,2023
GM313-Gondar-1,Gondar Zuria,ETH,health_facility,12.35445783,37.48736683,2023,2023
GM325-Gondar-1,Gondar Zuria,ETH,health_facility,12.35445783,37.48736683,2023,2023
GM344-Gondar-1,Gondar Zuria,ETH,health_facility,12.35445783,37.48736683,2023,2023
GM408-Gondar-1,Gondar Zuria,ETH,health_facility,12.35445783,37.48736683,2023,2023
GM412-Gondar-1,Gondar Zuria,ETH,health_facility,12.35445783,37.48736683,2023,2023
GM442-Gondar-1,Gondar Zuria,ETH,health_facility,12.35445783,37.48736683,2023,2023
GM079-Gondar-1,Gondar Zuria,ETH,health_facility,12.32648483,37.50657,2022,2022
GM098-Gondar-1,Gondar Zuria,ETH,health_facility,12.32648483,37.50657,2022,2022
GM131-Gondar-1,Gondar Zuria,ETH,health_facility,12.32648483,37.50657,2022,2022
GM164-Gondar-1,Gondar Zuria,ETH,health_facility,12.32648483,37.50657,2023,2023
GM246-Gondar-1,Gondar Zuria,ETH,health_facility,12.32648483,37.50657,2023,2023
GM275-Gondar-1,Gondar Zuria,ETH,health_facility,12.32648483,37.50657,2023,2023
GM392-Gondar-1,Gondar Zuria,ETH,health_facility,12.32648483,37.50657,2023,2023
GM417-Gondar-1,Gondar Zuria,ETH,health_facility,12.32648483,37.50657,2023,2023
GM003-Gondar-1,Gondar Zuria,ETH,health_facility,12.38133983,37.554715,2022,2022
GM005-Gondar-1,Gondar Zuria,ETH,health_facility,12.38133983,37.554715,2022,2022
GM007-Gondar-1,Gondar Zuria,ETH,health_facility,12.38133983,37.554715,2022,2022
GM009-Gondar-1,Gondar Zuria,ETH,health_facility,12.38133983,37.554715,2022,2022
GM010-Gondar-1,Gondar Zuria,ETH,health_facility,12.38133983,37.554715,2022,2022
GM011-Gondar-1,Gondar Zuria,ETH,health_facility,12.38133983,37.554715,2022,2022
GM012-Gondar-1,Gondar Zuria,ETH,health_facility,12.38133983,37.554715,2022,2022
GM018-Gondar-1,Gondar Zuria,ETH,health_facility,12.38133983,37.554715,2022,2022
GM021-Gondar-1,Gondar Zuria,ETH,health_facility,12.38133983,37.554715,2022,2022
GM026-Gondar-1,Gondar Zuria,ETH,health_facility,12.38133983,37.554715,2022,2022
GM027-Gondar-1,Gondar Zuria,ETH,health_facility,12.38133983,37.554715,2022,2022
GM028-Gondar-1,Gondar Zuria,ETH,health_facility,12.38133983,37.554715,2022,2022
GM030-Gondar-1,Gondar Zuria,ETH,health_facility,12.38133983,37.554715,2022,2022
GM034-Gondar-1,Gondar Zuria,ETH,health_facility,12.38133983,37.554715,2022,2022
GM037-Gondar-1,Gondar Zuria,ETH,health_facility,12.38133983,37.554715,2022,2022
GM038-Gondar-1,Gondar Zuria,ETH,health_facility,12.38133983,37.554715,2022,2022
GM040-Gondar-1,Gondar Zuria,ETH,health_facility,12.38133983,37.554715,2022,2022
GM049-Gondar-1,Gondar Zuria,ETH,health_facility,12.38133983,37.554715,2022,2022
GM051-Gondar-1,Gondar Zuria,ETH,health_facility,12.38133983,37.554715,2022,2022
GM055-Gondar-1,Gondar Zuria,ETH,health_facility,12.38133983,37.554715,2022,2022
GM059-Gondar-1,Gondar Zuria,ETH,health_facility,12.38133983,37.554715,2022,2022
GM060-Gondar-1,Gondar Zuria,ETH,health_facility,12.38133983,37.554715,2022,2022
GM065-Gondar-1,Gondar Zuria,ETH,health_facility,12.38133983,37.554715,2022,2022
GM066-Gondar-1,Gondar Zuria,ETH,health_facility,12.38133983,37.554715,2022,2022
GM068-Gondar-1,Gondar Zuria,ETH,health_facility,12.38133983,37.554715,2022,2022
GM070-Gondar-1,Gondar Zuria,ETH,health_facility,12.38133983,37.554715,2022,2022
GM076-Gondar-1,Gondar Zuria,ETH,health_facility,12.38133983,37.554715,2022,2022
GM081-Gondar-1,Gondar Zuria,ETH,health_facility,12.38133983,37.554715,2022,2022
GM082-Gondar-1,Gondar Zuria,ETH,health_facility,12.38133983,37.554715,2022,2022
GM092-Gondar-1,Gondar Zuria,ETH,health_facility,12.38133983,37.554715,2022,2022
GM094-Gondar-1,Gondar Zuria,ETH,health_facility,12.38133983,37.554715,2022,2022
GM095-Gondar-1,Gondar Zuria,ETH,health_facility,12.38133983,37.554715,2022,2022
GM097-Gondar-1,Gondar Zuria,ETH,health_facility,12.38133983,37.554715,2022,2022
GM107-Gondar-1,Gondar Zuria,ETH,health_facility,12.38133983,37.554715,2022,2022
GM113-Gondar-1,Gondar Zuria,ETH,health_facility,12.38133983,37.554715,2022,2022
GM114-Gondar-1,Gondar Zuria,ETH,health_facility,12.38133983,37.554715,2022,2022
GM119-Gondar-1,Gondar Zuria,ETH,health_facility,12.38133983,37.554715,2022,2022
GM121-Gondar-1,Gondar Zuria,ETH,health_facility,12.38133983,37.554715,2022,2022
GM122-Gondar-1,Gondar Zuria,ETH,health_facility,12.38133983,37.554715,2022,2022
GM123-Gondar-1,Gondar Zuria,ETH,health_facility,12.38133983,37.554715,2022,2022
GM127-Gondar-1,Gondar Zuria,ETH,health_facility,12.38133983,37.554715,2022,2022
GM128-Gondar-1,Gondar Zuria,ETH,health_facility,12.38133983,37.554715,2022,2022
GM129-Gondar-1,Gondar Zuria,ETH,health_facility,12.38133983,37.554715,2022,2022
GM130-Gondar-1,Gondar Zuria,ETH,health_facility,12.38133983,37.554715,2022,2022
GM133-Gondar-1,Gondar Zuria,ETH,health_facility,12.38133983,37.554715,2022,2022
GM134-Gondar-1,Gondar Zuria,ETH,health_facility,12.38133983,37.554715,2022,2022
GM135-Gondar-1,Gondar Zuria,ETH,health_facility,12.38133983,37.554715,2022,2022
GM139-Gondar-1,Gondar Zuria,ETH,health_facility,12.38133983,37.554715,2022,2022
GM144-Gondar-1,Gondar Zuria,ETH,health_facility,12.38133983,37.554715,2022,2022
GM146-Gondar-1,Gondar Zuria,ETH,health_facility,12.38133983,37.554715,2023,2023
GM149-Gondar-1,Gondar Zuria,ETH,health_facility,12.38133983,37.554715,2023,2023
GM153-Gondar-1,Gondar Zuria,ETH,health_facility,12.38133983,37.554715,2023,2023
GM154-Gondar-1,Gondar Zuria,ETH,health_facility,12.38133983,37.554715,2023,2023
GM162-Gondar-1,Gondar Zuria,ETH,health_facility,12.38133983,37.554715,2023,2023
GM167-Gondar-1,Gondar Zuria,ETH,health_facility,12.38133983,37.554715,2023,2023
GM177-Gondar-1,Gondar Zuria,ETH,health_facility,12.38133983,37.554715,2023,2023
GM188-Gondar-1,Gondar Zuria,ETH,health_facility,12.38133983,37.554715,2023,2023
GM190-Gondar-1,Gondar Zuria,ETH,health_facility,12.38133983,37.554715,2023,2023
GM199-Gondar-1,Gondar Zuria,ETH,health_facility,12.38133983,37.554715,2023,2023
GM203-Gondar-1,Gondar Zuria,ETH,health_facility,12.38133983,37.554715,2023,2023
GM205-Gondar-1,Gondar Zuria,ETH,health_facility,12.38133983,37.554715,2023,2023
GM210-Gondar-1,Gondar Zuria,ETH,health_facility,12.38133983,37.554715,2023,2023
GM211-Gondar-1,Gondar Zuria,ETH,health_facility,12.38133983,37.554715,2023,2023
GM215-Gondar-1,Gondar Zuria,ETH,health_facility,12.38133983,37.554715,2023,2023
GM216-Gondar-1,Gondar Zuria,ETH,health_facility,12.38133983,37.554715,2023,2023
GM217-Gondar-1,Gondar Zuria,ETH,health_facility,12.38133983,37.554715,2023,2023
GM228-Gondar-1,Gondar Zuria,ETH,health_facility,12.38133983,37.554715,2023,2023
GM232-Gondar-1,Gondar Zuria,ETH,health_facility,12.38133983,37.554715,2023,2023
GM254-Gondar-1,Gondar Zuria,ETH,health_facility,12.38133983,37.554715,2023,2023
GM255-Gondar-1,Gondar Zuria,ETH,health_facility,12.38133983,37.554715,2023,2023
GM261-Gondar-1,Gondar Zuria,ETH,health_facility,12.38133983,37.554715,2023,2023
GM265-Gondar-1,Gondar Zuria,ETH,health_facility,12.38133983,37.554715,2023,2023
GM269-Gondar-1,Gondar Zuria,ETH,health_facility,12.38133983,37.554715,2023,2023
GM270-Gondar-1,Gondar Zuria,ETH,health_facility,12.38133983,37.554715,2023,2023
GM271-Gondar-1,Gondar Zuria,ETH,health_facility,12.38133983,37.554715,2023,2023
GM278-Gondar-1,Gondar Zuria,ETH,health_facility,12.38133983,37.554715,2023,2023
GM285-Gondar-1,Gondar Zuria,ETH,health_facility,12.38133983,37.554715,2023,2023
GM288-Gondar-1,Gondar Zuria,ETH,health_facility,12.38133983,37.554715,2023,2023
GM289-Gondar-1,Gondar Zuria,ETH,health_facility,12.38133983,37.554715,2023,2023
GM291-Gondar-1,Gondar Zuria,ETH,health_facility,12.38133983,37.554715,2023,2023
GM299-Gondar-1,Gondar Zuria,ETH,health_facility,12.38133983,37.554715,2023,2023
GM309-Gondar-1,Gondar Zuria,ETH,health_facility,12.38133983,37.554715,2023,2023
GM310-Gondar-1,Gondar Zuria,ETH,health_facility,12.38133983,37.554715,2023,2023
GM317-Gondar-1,Gondar Zuria,ETH,health_facility,12.38133983,37.554715,2023,2023
GM324-Gondar-1,Gondar Zuria,ETH,health_facility,12.38133983,37.554715,2023,2023
GM326-Gondar-1,Gondar Zuria,ETH,health_facility,12.38133983,37.554715,2023,2023
GM327-Gondar-1,Gondar Zuria,ETH,health_facility,12.38133983,37.554715,2023,2023
GM330-Gondar-1,Gondar Zuria,ETH,health_facility,12.38133983,37.554715,2023,2023
GM333-Gondar-1,Gondar Zuria,ETH,health_facility,12.38133983,37.554715,2023,2023
GM336-Gondar-1,Gondar Zuria,ETH,health_facility,12.38133983,37.554715,2023,2023
GM337-Gondar-1,Gondar Zuria,ETH,health_facility,12.38133983,37.554715,2023,2023
GM345-Gondar-1,Gondar Zuria,ETH,health_facility,12.38133983,37.554715,2023,2023
GM346-Gondar-1,Gondar Zuria,ETH,health_facility,12.38133983,37.554715,2023,2023
GM347-Gondar-1,Gondar Zuria,ETH,health_facility,12.38133983,37.554715,2023,2023
GM348-Gondar-1,Gondar Zuria,ETH,health_facility,12.38133983,37.554715,2023,2023
GM352-Gondar-1,Gondar Zuria,ETH,health_facility,12.38133983,37.554715,2023,2023
GM354-Gondar-1,Gondar Zuria,ETH,health_facility,12.38133983,37.554715,2023,2023
GM358-Gondar-1,Gondar Zuria,ETH,health_facility,12.38133983,37.554715,2023,2023
