sample_uid,site_uid,iso3c,site_study_type,lat_n,lon_e,date_start,date_end
AMWO031601-EPHI-622I-1,Woreta,ETH,health_facility,11.92777,37.75625,2022,2022
AMWO031503-EPHI-622I-1,Woreta,ETH,health_facility,11.92777,37.75625,2022,2022
AMWO031626-EPHI-622I-1,Woreta,ETH,health_facility,11.92777,37.75625,2023,2023
AMWO031507-EPHI-622I-1,Woreta,ETH,health_facility,11.92777,37.75625,2022,2022
AMWO031508-EPHI-622I-1,Woreta,ETH,health_facility,11.92777,37.75625,2022,2022
AMWO031509-EPHI-622I-1,Woreta,ETH,health_facility,11.92777,37.75625,2022,2022
AMWO031510-EPHI-622I-1,Woreta,ETH,health_facility,11.92777,37.75625,2022,2022
AMWO031511-EPHI-622I-1,Woreta,ETH,health_facility,11.92777,37.75625,2022,2022
AMWO031512-EPHI-622I-1,Woreta,ETH,health_facility,11.92777,37.75625,2022,2022
AMWO031517-EPHI-622I-1,Woreta,ETH,health_facility,11.92777,37.75625,2022,2022
AMWO031519-EPHI-622I-1,Woreta,ETH,health_facility,11.92777,37.75625,2022,2022
AMWO031521-EPHI-622I-1,Woreta,ETH,health_facility,11.92777,37.75625,2022,2022
AMWO031526-EPHI-622I-1,Woreta,ETH,health_facility,11.92777,37.75625,2022,2022
AMWO031532-EPHI-622I-1,Woreta,ETH,health_facility,11.92777,37.75625,2022,2022
AMWO031533-EPHI-622I-1,Woreta,ETH,health_facility,11.92777,37.75625,2022,2022
AMWO031539-EPHI-622I-1,Woreta,ETH,health_facility,11.92777,37.75625,2022,2022
AMWO031554-EPHI-622I-1,Woreta,ETH,health_facility,11.92777,37.75625,2022,2022
AMWO031555-EPHI-622I-1,Woreta,ETH,health_facility,11.92777,37.75625,2022,2022
AMWO031561-EPHI-622I-1,Woreta,ETH,health_facility,11.92777,37.75625,2022,2022
AMWO031563-EPHI-622I-1,Woreta,ETH,health_facility,11.92777,37.75625,2022,2022
AMWO031569-EPHI-622I-1,Woreta,ETH,health_facility,11.92777,37.75625,2022,2022
AMWO031579-EPHI-622I-1,Woreta,ETH,health_facility,11.92777,37.75625,2022,2022
AMWO031580-EPHI-622I-1,Woreta,ETH,health_facility,11.92777,37.75625,2022,2022
AMWO031581-EPHI-622I-1,Woreta,ETH,health_facility,11.92777,37.75625,2022,2022
AMWO031582-EPHI-622I-1,Woreta,ETH,health_facility,11.92777,37.75625,2022,2022
AMWO031583-EPHI-622I-1,Woreta,ETH,health_facility,11.92777,37.75625,2022,2022
AMWO031586-EPHI-622I-1,Woreta,ETH,health_facility,11.92777,37.75625,2022,2022
AMWO031587-EPHI-622I-1,Woreta,ETH,health_facility,11.92777,37.75625,2022,2022
AMWO031588-EPHI-622I-1,Woreta,ETH,health_facility,11.92777,37.75625,2022,2022
AMWO031589-EPHI-622I-1,Woreta,ETH,health_facility,11.92777,37.75625,2022,2022
AMWO031590-EPHI-622I-1,Woreta,ETH,health_facility,11.92777,37.75625,2023,2023
AMWO031621-EPHI-622I-1,Woreta,ETH,health_facility,11.92777,37.75625,2023,2023
AMWO031622-EPHI-622I-1,Woreta,ETH,health_facility,11.92777,37.75625,2023,2023
AMWO031623-EPHI-622I-1,Woreta,ETH,health_facility,11.92777,37.75625,2023,2023
AMWO031624-EPHI-622I-1,Woreta,ETH,health_facility,11.92777,37.75625,2023,2023
AMWO031625-EPHI-622I-1,Woreta,ETH,health_facility,11.92777,37.75625,2023,2023
AMWO031627-EPHI-622I-1,Woreta,ETH,health_facility,11.92777,37.75625,2023,2023
AMWO031628-EPHI-622I-1,Woreta,ETH,health_facility,11.92777,37.75625,2023,2023
AMWO031630-EPHI-622I-1,Woreta,ETH,health_facility,11.92777,37.75625,2023,2023
AMWO031524-EPHI-622I-1,Woreta,ETH,health_facility,11.92777,37.75625,2022,2022
AMWO031537-EPHI-622I-1,Woreta,ETH,health_facility,11.92777,37.75625,2023,2023
